,A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
465,3547429.2659360846,0,0.002510735499235593,199821955.43808568,0,0.17031782009642701,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2317008.933850232,0,0.002510735499235593,130514020.49796624,0,0.17031782009642701,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2826103.4034431856,0,0.002510735499235593,159190632.43033558,0,0.17031782009642701,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
466,324862420.66670173,0,0.16621960832677463,0.0,0,0.0,679777359.3331081,0,0.8610404175398665,0.0,0,0.0,0.0,0,0.0,0.0,0.0,199542458.6778943,0,0.16621960832677463,0.0,0,0.0,417544280.30338913,0,0.8610404175398665,0.0,0,0.0,0.0,0,0.0,0.0,0.0,163596865.87399015,0,0.16621960832677463,0.0,0,0.0,342327823.7315449,0,0.8610404175398665,0.0,0,0.0,0.0,0,0.0,0.0,0.0
467,125227020.4341217,0,0.10551316560206186,84738091.24102466,0,0.09228901560259241,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,203874169.24022332,0,0.10551316560206186,137956711.69749266,0,0.09228901560259241,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,102668616.0003199,0,0.10551316560206186,69473365.41319066,0,0.09228901560259241,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
468,1003379465.7730427,0,0.636061648186331,0.0,0,0.0,86815291.27495217,0,0.13927970663769246,0.0,0,0.0,0.0,0,0.0,0.0,0.0,655358856.2179666,0,0.636061648186331,0.0,0,0.0,56703542.31172949,0,0.13927970663769246,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1003379465.7730427,0,0.636061648186331,0.0,0,0.0,86815291.27495217,0,0.13927970663769246,0.0,0,0.0,0.0,0,0.0,0.0,0.0
469,814633914.6337532,0,0.651422812027955,697855.3303766769,0,0.0007881310171032565,53723323.6098222,0,0.11318432510365406,0.0,0,0.0,0.0,0,0.0,0.0,0.0,667885702.8812673,0,0.651422812027955,572143.6211597102,0,0.0007881310171032565,44045600.245351225,0,0.11318432510365406,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1326253806.9269068,0,0.651422812027955,1136134.0007706499,0,0.0007881310171032565,87463535.67949118,0,0.11318432510365406,0.0,0,0.0,0.0,0,0.0,0.0,0.0
470,659950567.6946852,0,0.6416965603940012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1310496614.9339006,0,0.6416965603940012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1310496614.9339006,0,0.6416965603940012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
471,1010409551.602785,0,0.6416965603940012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,804955267.2060473,0,0.6416965603940012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1310496614.9339006,0,0.6416965603940012,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
472,459596118.8084129,0,0.3728686638956361,72847512.033553,0,0.07641741781107805,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,748239290.3965074,0,0.3728686638956361,118598413.86924042,0,0.07641741781107805,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,576902005.9157146,0,0.3728686638956361,91440884.93846655,0,0.07641741781107805,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
473,7413678.768288488,0,0.006518955399749209,84741007.035434,0,0.09269813931544048,0.0,0,0.0,0.0,0,0.0,42513542.39679554,0,0.045363016534071626,0.0,0.0,7413678.768288488,0,0.006518955399749209,84741007.035434,0,0.09269813931544048,0.0,0,0.0,0.0,0,0.0,42513542.39679554,0,0.045363016534071626,0.0,0.0,7413678.768288488,0,0.006518955399749209,84741007.035434,0,0.09269813931544048,0.0,0,0.0,0.0,0,0.0,42513542.39679554,0,0.045363016534071626,0.0,0.0
474,18700039.044971175,0,0.013137123681313426,10177874.708655559,0,0.0096520258979023,29508676.851346042,0,0.05214219451660593,6249827.144978978,0,0.003162365848546781,126370680.71438041,0,0.11039894077892713,0.0,0.0,14897617.409030443,0,0.013137123681313426,8108329.77845429,0,0.0096520258979023,23508452.411295168,0,0.05214219451660593,4979002.100185901,0,0.003162365848546781,100674765.89081542,0,0.11039894077892713,0.0,0.0,24253865.997894388,0,0.013137123681313426,13200657.42822468,0,0.0096520258979023,38272620.3087892,0,0.05214219451660593,8105997.5179616865,0,0.003162365848546781,163902200.88516417,0,0.11039894077892713,0.0,0.0
475,814448706.752974,0,0.6512368525331735,22590100.798616674,0,0.025211704917074446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1325952281.7233226,0,0.6512368525331735,36777510.29614027,0,0.025211704917074446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1022326067.1988285,0,0.6512368525331735,28355928.022953507,0,0.025211704917074446,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
476,815060774.8466694,0,0.6518514060544425,11996881.945149401,0,0.013808593462763592,0.0,0,0.0,13198668.06051608,0,0.007367289828711786,0.0,0,0.0,0.0,0.0,815060774.8466694,0,0.6518514060544425,11996881.945149401,0,0.013808593462763592,0.0,0,0.0,13198668.06051608,0,0.007367289828711786,0.0,0,0.0,0.0,0.0,1023094357.6533377,0,0.6518514060544425,15058928.863095567,0,0.013808593462763592,0.0,0,0.0,16567455.137064617,0,0.007367289828711786,0.0,0,0.0,0.0,0.0
477,2342653.840942627,0,0.002542886087487157,2569391.714911861,0,0.0037933352683387936,140072246.67732483,0,0.3650782023650632,15550363.892538475,0,0.010173396802521082,14234287.181330917,0,0.01856441119284256,0.0,0.0,2857383.023541312,0,0.002542886087487157,3133939.8671306535,0,0.0037933352683387936,170848997.2910518,0,0.3650782023650632,18967098.347978868,0,0.010173396802521082,17361852.54232052,0,0.01856441119284256,0.0,0.0,4651924.066436311,0,0.002542886087487157,5102168.722414026,0,0.0037933352683387936,278148416.11249787,0,0.3650782023650632,30879129.80111244,0,0.010173396802521082,28265730.920260567,0,0.01856441119284256,0.0,0.0
478,125766168.28929044,0,0.10606481398714736,18772716.887459517,0,0.021000862857790032,0.0,0,0.0,8007463.872913175,0,0.004468222783468936,0.0,0,0.0,0.0,0.0,103110641.7222274,0,0.10606481398714736,15390998.322244955,0,0.021000862857790032,0.0,0,0.0,6564998.757093706,0,0.004468222783468936,0.0,0,0.0,0.0,0.0,125766168.28929044,0,0.10606481398714736,18772716.887459517,0,0.021000862857790032,0.0,0,0.0,8007463.872913175,0,0.004468222783468936,0.0,0,0.0,0.0,0.0
479,0.0,0,0.0,5543887.647872411,0,0.006652649187537687,324239785.5550075,0,0.6791300846518493,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,6958892.326856617,0,0.006652649187537687,406997742.2118757,0,0.6791300846518493,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,9025651.849360405,0,0.006652649187537687,527874229.42343986,0,0.6791300846518493,0.0,0,0.0,0.0,0,0.0,0.0,0.0
480,804139497.148232,0,0.6408776741858296,46807752.023371354,0,0.04745952329061787,0.0,0,0.0,4139656.6768357274,0,0.0014502285686991306,0.0,0,0.0,0.0,0.0,804139497.148232,0,0.6408776741858296,46807752.023371354,0,0.04745952329061787,0.0,0,0.0,4139656.6768357274,0,0.0014502285686991306,0.0,0,0.0,0.0,0.0,1009385566.9269791,0,0.6408776741858296,58754817.392061025,0,0.04745952329061787,0.0,0,0.0,5196249.800500266,0,0.0014502285686991306,0.0,0,0.0,0.0,0.0
481,1323576105.867604,0,0.6497640040062178,1134187.0463307726,0,0.000785408250094072,0.0,0,0.0,12335468.63887331,0,0.004034797518839195,0.0,0,0.0,0.0,0.0,666537244.3548844,0,0.6497640040062178,571163.1579725257,0,0.000785408250094072,0.0,0,0.0,6211995.848165573,0,0.004034797518839195,0.0,0,0.0,0.0,0.0,812989172.0627869,0,0.6497640040062178,696659.4392820108,0,0.000785408250094072,0.0,0,0.0,7576898.971858017,0,0.004034797518839195,0.0,0,0.0,0.0,0.0
482,65842445.92199356,0,0.034922504877181,25343184.022884995,0,0.017943785513537487,14657670.085754372,0,0.019980333532201716,2039038.1077984627,0,0.0007961137768389972,290445211.4654681,0,0.1912066949690414,0.0,0.0,40442854.29406569,0,0.034922504877181,15566716.643539269,0,0.017943785513537487,9003280.59305335,0,0.019980333532201716,1252452.2735902,0,0.0007961137768389972,178402141.70693994,0,0.1912066949690414,0.0,0.0,40442854.29406569,0,0.034922504877181,15566716.643539269,0,0.017943785513537487,9003280.59305335,0,0.019980333532201716,1252452.2735902,0,0.0007961137768389972,178402141.70693994,0,0.1912066949690414,0.0,0.0
483,653073712.172344,0,0.6332643676591874,214173583.19847012,0,0.2614251353656247,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,796567425.2289425,0,0.6332643676591874,261231919.98186004,0,0.2614251353656247,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1296840901.4235716,0,0.6332643676591874,425295119.86071676,0,0.2614251353656247,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
484,804738284.5793023,0,0.6414787524540566,0.0,0,0.0,31989196.307002492,0,0.06640738425025265,0.0,0,0.0,192711728.86659148,0,0.1851136675289108,0.0,0.0,659772672.3338693,0,0.6414787524540566,0.0,0,0.0,26226660.19216083,0,0.06640738425025265,0.0,0,0.0,157996624.22033265,0,0.1851136675289108,0.0,0.0,659772672.3338693,0,0.6414787524540566,0.0,0,0.0,26226660.19216083,0,0.06640738425025265,0.0,0,0.0,157996624.22033265,0,0.1851136675289108,0.0,0.0
485,1303277656.142282,0,0.6372322701017149,0.0,0,0.0,79860174.06743924,0,0.09868589547886752,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1004843642.593515,0,0.6372322701017149,0.0,0,0.0,61573209.538180746,0,0.09868589547886752,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1004843642.593515,0,0.6372322701017149,0.0,0,0.0,61573209.538180746,0,0.09868589547886752,0.0,0,0.0,0.0,0,0.0,0.0,0.0
486,1018323536.1619402,0,0.6480275985804208,18991583.40856887,0,0.017001209973893483,0.0,0,0.0,9217673.38302981,0,0.004077453475355703,0.0,0,0.0,0.0,0.0,811260040.8944733,0,0.6480275985804208,15129879.83245066,0,0.017001209973893483,0.0,0,0.0,7343373.515506641,0,0.004077453475355703,0.0,0,0.0,0.0,0.0,1320761017.0854445,0,0.6480275985804208,24631997.71784079,0,0.017001209973893483,0.0,0,0.0,11955280.655121619,0,0.004077453475355703,0.0,0,0.0,0.0,0.0
487,775519301.5622218,0,0.621300462531113,0.0,0,0.0,548645114.9263424,0,1.0858631314501979,0.0,0,0.0,0.0,0,0.0,0.0,0.0,973460441.4361955,0,0.621300462531113,0.0,0,0.0,688679591.458445,0,1.0858631314501979,0.0,0,0.0,0.0,0,0.0,0.0,0.0,973460441.4361955,0,0.621300462531113,0.0,0,0.0,688679591.458445,0,1.0858631314501979,0.0,0,0.0,0.0,0,0.0,0.0,0.0
488,1307469077.4787507,0,0.6398303422233154,0.0,0,0.0,2033506.4028066033,0,0.0025969393940921456,0.0,0,0.0,0.0,0,0.0,0.0,0.0,803095642.241423,0,0.6398303422233154,0.0,0,0.0,1249054.4967328734,0,0.0025969393940921456,0.0,0,0.0,0.0,0,0.0,0.0,0.0,803095642.241423,0,0.6398303422233154,0.0,0,0.0,1249054.4967328734,0,0.0025969393940921456,0.0,0,0.0,0.0,0,0.0,0.0,0.0
489,123225341.80126753,0,0.10346598517210381,1949853.724309613,0,0.0022018343697224503,577594358.0728155,0,1.1756423545903272,0.0,0,0.0,0.0,0,0.0,0.0,0.0,154676995.63937116,0,0.10346598517210381,2447528.3379522124,0,0.0022018343697224503,725017749.5878959,0,1.1756423545903272,0.0,0,0.0,0.0,0,0.0,0.0,0.0,154676995.63937116,0,0.10346598517210381,2447528.3379522124,0,0.0022018343697224503,725017749.5878959,0,1.1756423545903272,0.0,0,0.0,0.0,0,0.0,0.0,0.0
490,658675038.6621383,0,0.64012101741142,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1008456667.8855481,0,0.64012101741142,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,658675038.6621383,0,0.64012101741142,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
491,0.0,0,0.0,3893158.758378613,0,0.0037195525206333412,719657351.8307385,0,1.1630692859784149,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,3893158.758378613,0,0.0037195525206333412,719657351.8307385,0,1.1630692859784149,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,5049409.287711426,0,0.0037195525206333412,933392327.8837286,0,1.1630692859784149,0.0,0,0.0,0.0,0,0.0,0.0,0.0
492,4596573.867669314,0,0.0025079412937326503,378530171.9110798,0,0.24308897859907772,2150516.5615899586,0,0.0028198038110706872,0.0,0,0.0,0.0,0,0.0,0.0,0.0,3544016.892233704,0,0.0025079412937326503,291851575.12832683,0,0.24308897859907772,1658075.6103823062,0,0.0028198038110706872,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2314780.1366674453,0,0.0025079412937326503,190623309.511474,0,0.24308897859907772,1082974.6597473659,0,0.0028198038110706872,0.0,0,0.0,0.0,0,0.0,0.0,0.0
493,813102565.5479292,0,0.6498853276904688,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,813102565.5479292,0,0.6498853276904688,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,813102565.5479292,0,0.6498853276904688,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
494,1307333049.615395,0,0.6397322390102603,0.0,0,0.0,21289506.168758366,0,0.026509809656682103,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1007970402.5210464,0,0.6397322390102603,0.0,0,0.0,16414479.928210154,0,0.026509809656682103,0.0,0,0.0,0.0,0,0.0,0.0,0.0,803012088.9198447,0,0.6397322390102603,0.0,0,0.0,13076798.46820669,0,0.026509809656682103,0.0,0,0.0,0.0,0,0.0,0.0,0.0
495,0.0,0,0.0,3097240.0782692367,0,0.0037097783501531794,79100103.19319609,0,0.17074217604088188,0.0,0,0.0,3640941.537726148,0,0.0039525094663698645,0.0,0.0,0.0,0,0.0,3097240.0782692367,0,0.0037097783501531794,79100103.19319609,0,0.17074217604088188,0.0,0,0.0,3640941.537726148,0,0.0039525094663698645,0.0,0.0,0.0,0,0.0,5042420.123912881,0,0.0037097783501531794,128777860.95543537,0,0.17074217604088188,0.0,0,0.0,5927585.984900433,0,0.0039525094663698645,0.0,0.0
496,7232888.413858798,0,0.005074467161310353,19645005.56245233,0,0.01813439662934049,56257422.46529798,0,0.09730436860947812,0.0,0,0.0,2025411.703898824,0,0.0017934223542101437,0.0,0.0,5762170.019685297,0,0.005074467161310353,15650436.673627855,0,0.01813439662934049,44818171.464277565,0,0.09730436860947812,0.0,0,0.0,1613569.2865610078,0,0.0017934223542101437,0.0,0.0,9381023.533992548,0,0.005074467161310353,25479483.293792404,0,0.01813439662934049,72965622.29516849,0,0.09730436860947812,0.0,0,0.0,2626949.8121791086,0,0.0017934223542101437,0.0,0.0
497,1318630241.159345,0,0.6467132303296546,0.0,0,0.0,1877991.4940483628,0,0.0023007365700617377,0.0,0,0.0,0.0,0,0.0,0.0,0.0,664046565.489513,0,0.6467132303296546,0.0,0,0.0,945734.2647813857,0,0.0023007365700617377,0.0,0,0.0,0.0,0,0.0,0.0,0.0,664046565.489513,0,0.6467132303296546,0.0,0,0.0,945734.2647813857,0,0.0023007365700617377,0.0,0,0.0,0.0,0,0.0,0.0,0.0
498,3482051.0329503114,0,0.0024572008531755715,15287249.43580711,0,0.014222724897068672,29197972.820101317,0,0.051160756966946816,7376895.086876287,0,0.0034997922569154688,0.0,0,0.0,0.0,0.0,3482051.0329503114,0,0.0024572008531755715,15287249.43580711,0,0.014222724897068672,29197972.820101317,0,0.051160756966946816,7376895.086876287,0,0.0034997922569154688,0.0,0,0.0,0.0,0.0,2274307.039449694,0,0.0024572008531755715,9984890.708572108,0,0.014222724897068672,19070701.288990807,0,0.051160756966946816,4818230.481576063,0,0.0034997922569154688,0.0,0,0.0,0.0,0.0
499,0.0,0,0.0,50966155.29842294,0,0.04561384950576333,683673077.2415805,0,1.1075672732824249,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,33288623.478524335,0,0.04561384950576333,446542132.0764857,0,1.1075672732824249,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,66102872.73000347,0,0.04561384950576333,886720886.6199964,0,1.1075672732824249,0.0,0,0.0,0.0,0,0.0,0.0,0.0
500,156285939.21109518,0,0.10477657075597506,39981766.98138863,0,0.035305619892002385,0.0,0,0.0,40704955.70911885,0,0.017188380405132292,6720173.249274752,0,0.0057527709251333995,0.0,0.0,102078403.8922134,0,0.10477657075597506,26114153.191593133,0,0.035305619892002385,0.0,0,0.0,26586505.032150134,0,0.017188380405132292,4389291.593523062,0,0.0057527709251333995,0.0,0.0,102078403.8922134,0,0.10477657075597506,26114153.191593133,0,0.035305619892002385,0.0,0,0.0,26586505.032150134,0,0.017188380405132292,4389291.593523062,0,0.0057527709251333995,0.0,0.0
501,49901758.54972473,0,0.0342153466671432,61628034.80398152,0,0.0546244778566919,1108800.7864507823,0,0.0019391059888709818,6622273.480418429,0,0.0029420063396114423,0.0,0,0.0,0.0,0.0,49901758.54972473,0,0.0342153466671432,61628034.80398152,0,0.0546244778566919,1108800.7864507823,0,0.0019391059888709818,6622273.480418429,0,0.0029420063396114423,0.0,0,0.0,0.0,0.0,39754853.19168533,0,0.0342153466671432,49096736.21387587,0,0.0546244778566919,883339.8614650477,0,0.0019391059888709818,5275716.080163631,0,0.0029420063396114423,0.0,0,0.0,0.0,0.0
502,806601250.6779157,0,0.6433492661124527,24809145.83845083,0,0.025915343854857976,0.0,0,0.0,976712.8113248004,0,0.00047639801230154065,0.0,0,0.0,0.0,0.0,1313176336.2252557,0,0.6433492661124527,40390196.77893355,0,0.025915343854857976,0.0,0,0.0,1590124.1785105104,0,0.00047639801230154065,0.0,0,0.0,0.0,0.0,806601250.6779157,0,0.6433492661124527,24809145.83845083,0,0.025915343854857976,0.0,0,0.0,976712.8113248004,0,0.00047639801230154065,0.0,0,0.0,0.0,0.0
503,668861525.4223411,0,0.652617900694954,0.0,0,0.0,0.0,0,0.0,2205350.5540874503,0,0.0014977807650482385,0.0,0,0.0,0.0,0.0,668861525.4223411,0,0.652617900694954,0.0,0,0.0,0.0,0,0.0,2205350.5540874503,0,0.0014977807650482385,0.0,0,0.0,0.0,0.0,815824145.4370083,0,0.652617900694954,0.0,0,0.0,0.0,0,0.0,2689911.3834382487,0,0.0014977807650482385,0.0,0,0.0,0.0,0.0
504,4523410.159226064,0,0.0024617501190157013,257342339.524071,0,0.16854968863621975,920055360.445214,0,1.136986166192862,0.0,0,0.0,0.0,0,0.0,0.0,0.0,4523410.159226064,0,0.0024617501190157013,257342339.524071,0,0.16854968863621975,920055360.445214,0,1.136986166192862,0.0,0,0.0,0.0,0,0.0,0.0,0.0,2277935.7599849417,0,0.0024617501190157013,129594553.03084107,0,0.16854968863621975,463328978.1271072,0,1.136986166192862,0.0,0,0.0,0.0,0,0.0,0.0,0.0
505,1010873501.9423141,0,0.642067667191782,0.0,0,0.0,91175622.93947232,0,0.15005239956387037,12536069.78354601,0,0.004057910069503789,0.0,0,0.0,0.0,0.0,660253597.5794175,0,0.642067667191782,0.0,0,0.0,59551499.70957132,0,0.15005239956387037,8187953.4463899825,0,0.004057910069503789,0.0,0,0.0,0.0,0.0,805324878.9827112,0,0.642067667191782,0.0,0,0.0,72636187.78098503,0,0.15005239956387037,9987015.05376795,0,0.004057910069503789,0.0,0,0.0,0.0,0.0
506,34008931.02964013,0,0.02351299765471291,0.0,0,0.0,23760889.860274356,0,0.04171377752870892,49308182.38460434,0,0.020538008769664797,0.0,0,0.0,0.0,0.0,44109429.60818805,0,0.02351299765471291,0.0,0,0.0,30817766.598022096,0,0.04171377752870892,63952489.36539177,0,0.020538008769664797,0.0,0,0.0,0.0,0.0,27093635.56681618,0,0.02351299765471291,0.0,0,0.0,18929406.80953663,0,0.04171377752870892,39281973.3977011,0,0.020538008769664797,0.0,0,0.0,0.0,0.0
507,658726566.7713517,0,0.6401840913818819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1008535559.3908726,0,0.6401840913818819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,658726566.7713517,0,0.6401840913818819,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
508,659857353.7092506,0,0.6415824308309722,0.0,0,0.0,54510375.11781617,0,0.130984763704177,0.0,0,0.0,0.0,0,0.0,0.0,0.0,804841572.1927755,0,0.6415824308309722,0.0,0,0.0,66487424.53808023,0,0.130984763704177,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1010266837.4271533,0,0.6415824308309722,0.0,0,0.0,83457468.44780812,0,0.130984763704177,0.0,0,0.0,0.0,0,0.0,0.0,0.0
509,0.0,0,0.0,30002842.54301578,0,0.021387022740491823,3053433.2533476367,0,0.004157534968887743,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,30002842.54301578,0,0.021387022740491823,3053433.2533476367,0,0.004157534968887743,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,18428850.453285884,0,0.021387022740491823,1875531.1172385202,0,0.004157534968887743,0.0,0,0.0,0.0,0,0.0,0.0,0.0
510,18147695.5051659,0,0.009812709618807498,19872167.54204513,0,0.014285200674091489,25506856.084696442,0,0.0343969503426421,0.0,0,0.0,34006780.37614937,0,0.023119335082477946,0.0,0.0,13992103.961995674,0,0.009812709618807498,15321693.82714964,0,0.014285200674091489,19666110.332253557,0,0.0343969503426421,0.0,0,0.0,26219660.027929623,0,0.023119335082477946,0.0,0.0,13992103.961995674,0,0.009812709618807498,15321693.82714964,0,0.014285200674091489,19666110.332253557,0,0.0343969503426421,0.0,0,0.0,26219660.027929623,0,0.023119335082477946,0.0,0.0
511,1323848417.6640434,0,0.6499394146111799,1184192.9156858728,0,0.0008553402056431983,2269646.771989918,0,0.0030926958352304424,0.0,0,0.0,53112714.76248193,0,0.03596569293226674,0.0,0.0,1323848417.6640434,0,0.6499394146111799,1184192.9156858728,0,0.0008553402056431983,2269646.771989918,0,0.0030926958352304424,0.0,0,0.0,53112714.76248193,0,0.03596569293226674,0.0,0.0,1020703961.2608618,0,0.6499394146111799,913027.7936732464,0,0.0008553402056431983,1749926.5172071506,0,0.0030926958352304424,0.0,0,0.0,40950578.35023312,0,0.03596569293226674,0.0,0.0
512,1310143359.281775,0,0.6414787524540566,8611884.15388471,0,0.0060740054310979355,916017487.9406859,0,1.1294911113003905,0.0,0,0.0,0.0,0,0.0,0.0,0.0,804738284.5793023,0,0.6414787524540566,5289736.296333309,0,0.0060740054310979355,562651664.543138,0,1.1294911113003905,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1010137187.0037483,0,0.6414787524540566,6639872.1730545405,0,0.0060740054310979355,706261129.3331277,0,1.1294911113003905,0.0,0,0.0,0.0,0,0.0,0.0,0.0
513,667410145.4758478,0,0.650840433092767,0.0,0,0.0,0.0,0,0.0,535775.5360951644,0,0.00036234049382586394,8491848.01399134,0,0.011085296432322483,0.0,0.0,814053867.4952404,0,0.650840433092767,0.0,0,0.0,0.0,0,0.0,653496.429780281,0,0.00036234049382586394,10357681.501893783,0,0.011085296432322483,0.0,0.0,667410145.4758478,0,0.650840433092767,0.0,0,0.0,0.0,0,0.0,535775.5360951644,0,0.00036234049382586394,8491848.01399134,0,0.011085296432322483,0.0,0.0
514,657177685.702416,0,0.6382880254423537,0.0,0,0.0,26311537.045234215,0,0.06672840339305858,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1304990365.4625595,0,0.6382880254423537,0.0,0,0.0,52248125.722409405,0,0.06672840339305858,0.0,0,0.0,0.0,0,0.0,0.0,0.0,801573126.0665756,0,0.6382880254423537,0.0,0,0.0,32092722.348633096,0,0.06672840339305858,0.0,0,0.0,0.0,0,0.0,0.0,0.0
515,658726566.7713517,0,0.6401840913818819,7485284.025601176,0,0.009077644018068827,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1008535559.3908726,0,0.6401840913818819,11460256.03454918,0,0.009077644018068827,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1308066055.517446,0,0.6401840913818819,14863900.20336691,0,0.009077644018068827,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
516,0.0,0,0.0,137269556.3387817,0,0.09200658015422428,510780448.3865194,0,0.6456597692788931,1887400.8141216675,0,0.0006299023239721394,0.0,0,0.0,0.0,0.0,0.0,0,0.0,137269556.3387817,0,0.09200658015422428,510780448.3865194,0,0.6456597692788931,1887400.8141216675,0,0.0006299023239721394,0.0,0,0.0,0.0,0.0,0.0,0,0.0,137269556.3387817,0,0.09200658015422428,510780448.3865194,0,0.6456597692788931,1887400.8141216675,0,0.0006299023239721394,0.0,0,0.0,0.0,0.0
517,1004726230.7289743,0,0.6371383972862936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,800427579.3339968,0,0.6371383972862936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,800427579.3339968,0,0.6371383972862936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
